item_id,pilar,tipo,texto,empresa_id,empresa_nome,setor,porte,regiao,maturidade_ia,cobertura,cobertura_score,roadmap,decisao,resposta,comentario
2.5,2,Expectativa,Raciocínio em múltiplas etapas e ciclos de execução,e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Parcial,0.5,Em curso,Híbrido,,"Cobertura Parcial: há peças úteis para «Raciocínio em múltiplas etapas e ciclos de execução», mas falta profundidade nativa, madureza agentic ou exige integração/customização. No pilar, AI/analytics GE Vernova; orquestração agentic genérica parcial. Roadmap «Em curso» e decisão «Híbrido» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
2.6,2,Expectativa,Independência de modelo via hub de LLMs,e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Parcial,0.5,Em curso,Híbrido,,"Cobertura Parcial: há peças úteis para «Independência de modelo via hub de LLMs», mas falta profundidade nativa, madureza agentic ou exige integração/customização. No pilar, AI/analytics GE Vernova; orquestração agentic genérica parcial. Roadmap «Em curso» e decisão «Híbrido» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
2.A1,2,Avançado,"Combinação de LLMs com regras, algoritmos e componentes determinísticos",e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Não tem,0,Backlog,Adiar,,"Cobertura Não tem: não há evidência clara de suporte nativo a «Combinação de LLMs com regras, algoritmos e componentes determinísticos» (gap típico do posicionamento atual). No pilar, AI/analytics GE Vernova; orquestração agentic genérica parcial. Roadmap «Backlog» e decisão «Adiar» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
2.A2,2,Avançado,Integração com assistentes de desenvolvimento nativos ou de terceiros,e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Não tem,0,Backlog,Adiar,,"Cobertura Não tem: não há evidência clara de suporte nativo a «Integração com assistentes de desenvolvimento nativos ou de terceiros» (gap típico do posicionamento atual). No pilar, AI/analytics GE Vernova; orquestração agentic genérica parcial. Roadmap «Backlog» e decisão «Adiar» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
2.A3,2,Avançado,Lógica de negócio específica por processo/domínio,e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Não tem,0,Backlog,Adiar,,"Cobertura Não tem: não há evidência clara de suporte nativo a «Lógica de negócio específica por processo/domínio» (gap típico do posicionamento atual). No pilar, AI/analytics GE Vernova; orquestração agentic genérica parcial. Roadmap «Backlog» e decisão «Adiar» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
2.A4,2,Avançado,"Frameworks avançados (consenso, agent-as-a-judge)",e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Não tem,0,Backlog,Adiar,,"Cobertura Não tem: não há evidência clara de suporte nativo a «Frameworks avançados (consenso, agent-as-a-judge)» (gap típico do posicionamento atual). No pilar, AI/analytics GE Vernova; orquestração agentic genérica parcial. Roadmap «Backlog» e decisão «Adiar» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
2.A5,2,Avançado,"Otimização automática de seleção, execução e desempenho dos modelos",e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Não tem,0,Backlog,Adiar,,"Cobertura Não tem: não há evidência clara de suporte nativo a «Otimização automática de seleção, execução e desempenho dos modelos» (gap típico do posicionamento atual). No pilar, AI/analytics GE Vernova; orquestração agentic genérica parcial. Roadmap «Backlog» e decisão «Adiar» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
3.1,3,Expectativa,Ambiente sandbox para testes controlados,e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Parcial,0.5,Em curso,Híbrido,,"Cobertura Parcial: há peças úteis para «Ambiente sandbox para testes controlados», mas falta profundidade nativa, madureza agentic ou exige integração/customização. No pilar, ops industriais; guardrails agentic limitados vs AIP/ICX. Roadmap «Em curso» e decisão «Híbrido» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
3.2,3,Expectativa,Human-in-the-Loop,e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Parcial,0.5,Em curso,Híbrido,,"Cobertura Parcial: há peças úteis para «Human-in-the-Loop», mas falta profundidade nativa, madureza agentic ou exige integração/customização. No pilar, ops industriais; guardrails agentic limitados vs AIP/ICX. Roadmap «Em curso» e decisão «Híbrido» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
3.3,3,Expectativa,KPIs específicos por agente/caso de uso,e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Parcial,0.5,Em curso,Híbrido,,"Cobertura Parcial: há peças úteis para «KPIs específicos por agente/caso de uso», mas falta profundidade nativa, madureza agentic ou exige integração/customização. No pilar, ops industriais; guardrails agentic limitados vs AIP/ICX. Roadmap «Em curso» e decisão «Híbrido» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
3.4,3,Expectativa,Avaliação e pontuação contínua dos resultados,e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Parcial,0.5,Em curso,Híbrido,,"Cobertura Parcial: há peças úteis para «Avaliação e pontuação contínua dos resultados», mas falta profundidade nativa, madureza agentic ou exige integração/customização. No pilar, ops industriais; guardrails agentic limitados vs AIP/ICX. Roadmap «Em curso» e decisão «Híbrido» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
3.5,3,Expectativa,Monitoramento em produção e refinamento contínuo,e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Parcial,0.5,Em curso,Híbrido,,"Cobertura Parcial: há peças úteis para «Monitoramento em produção e refinamento contínuo», mas falta profundidade nativa, madureza agentic ou exige integração/customização. No pilar, ops industriais; guardrails agentic limitados vs AIP/ICX. Roadmap «Em curso» e decisão «Híbrido» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
3.A1,3,Avançado,"Testes baseados em personas, casos de uso e intenções",e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Não tem,0,Backlog,Adiar,,"Cobertura Não tem: não há evidência clara de suporte nativo a «Testes baseados em personas, casos de uso e intenções» (gap típico do posicionamento atual). No pilar, ops industriais; guardrails agentic limitados vs AIP/ICX. Roadmap «Backlog» e decisão «Adiar» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
3.A2,3,Avançado,Simulação de situações reais e testes de estresse,e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Não tem,0,Backlog,Adiar,,"Cobertura Não tem: não há evidência clara de suporte nativo a «Simulação de situações reais e testes de estresse» (gap típico do posicionamento atual). No pilar, ops industriais; guardrails agentic limitados vs AIP/ICX. Roadmap «Backlog» e decisão «Adiar» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
3.A3,3,Avançado,LLM-as-a-judge,e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Não tem,0,Backlog,Adiar,,"Cobertura Não tem: não há evidência clara de suporte nativo a «LLM-as-a-judge» (gap típico do posicionamento atual). No pilar, ops industriais; guardrails agentic limitados vs AIP/ICX. Roadmap «Backlog» e decisão «Adiar» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
3.A4,3,Avançado,Comparação champion/challenger,e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Não tem,0,Backlog,Adiar,,"Cobertura Não tem: não há evidência clara de suporte nativo a «Comparação champion/challenger» (gap típico do posicionamento atual). No pilar, ops industriais; guardrails agentic limitados vs AIP/ICX. Roadmap «Backlog» e decisão «Adiar» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
3.A5,3,Avançado,Implantação gradual (recomendação → copiloto → automação → autonomia),e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Não tem,0,Backlog,Adiar,,"Cobertura Não tem: não há evidência clara de suporte nativo a «Implantação gradual (recomendação → copiloto → automação → autonomia)» (gap típico do posicionamento atual). No pilar, ops industriais; guardrails agentic limitados vs AIP/ICX. Roadmap «Backlog» e decisão «Adiar» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
4.1,4,Expectativa,"Implantação cloud, edge, local ou híbrida",e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Parcial,0.5,Em curso,Híbrido,,"Cobertura Parcial: há peças úteis para «Implantação cloud, edge, local ou híbrida», mas falta profundidade nativa, madureza agentic ou exige integração/customização. No pilar, monitoring industrial; evals LLM parciais. Roadmap «Em curso» e decisão «Híbrido» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
4.2,4,Expectativa,Conectores/padrões para integrar agentes aos sistemas corporativos,e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Parcial,0.5,Em curso,Híbrido,,"Cobertura Parcial: há peças úteis para «Conectores/padrões para integrar agentes aos sistemas corporativos», mas falta profundidade nativa, madureza agentic ou exige integração/customização. No pilar, monitoring industrial; evals LLM parciais. Roadmap «Em curso» e decisão «Híbrido» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
4.3,4,Expectativa,Governança consistente independente do ambiente de execução,e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Parcial,0.5,Em curso,Híbrido,,"Cobertura Parcial: há peças úteis para «Governança consistente independente do ambiente de execução», mas falta profundidade nativa, madureza agentic ou exige integração/customização. No pilar, monitoring industrial; evals LLM parciais. Roadmap «Em curso» e decisão «Híbrido» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
4.4,4,Expectativa,"Integração com APIs, sistemas de registro e fluxos existentes",e20,GE Vernova Proficy,Manufacturing ops / HMI-MES,Enterprise,Global,avançada,Parcial,0.5,Em curso,Híbrido,,"Cobertura Parcial: há peças úteis para «Integração com APIs, sistemas de registro e fluxos existentes», mas falta profundidade nativa, madureza agentic ou exige integração/customização. No pilar, monitoring industrial; evals LLM parciais. Roadmap «Em curso» e decisão «Híbrido» refletem se a lacuna deve ser comprada, construída ou hibridizada com GE Vernova Proficy. Avaliação heurística com base em materiais públicos — validar em POC."
